client_id,average_check,number_orders,average_score,items_per_order,is_friend,last_check,last_score,last_scored_after_order_days,last_late_by_minutes,is_last_order_fullfilled,items_share_category_1,items_share_category_2,items_share_category_3,items_share_category_4,items_share_category_5,items_share_category_6,items_share_category_7,items_share_category_8,items_share_category_9,items_share_category_10,items_share_category_11,items_share_category_12,items_share_category_13,items_share_category_14,items_share_category_15,items_share_category_16,items_share_category_17,items_share_category_18,items_share_category_19,items_share_category_20,items_share_category_21,items_share_category_22,items_share_category_23,items_share_category_24,items_share_category_25,items_share_category_26,items_share_category_27,is_churn
7685,29200,8,10.0,14.5,0,8926.0,,,0,0,0.03,0.0,0.0,0.1,0.02,0.03,0.03,0.0,0.0,0.0,0.02,0.03,0.09,0.0,0.0,0.14,0.09,0.15,0.0,0.0,0.0,0.0,0.0,0.21,0.01,0.0,0.07,1
3590,42800,15,10.0,14.9333,0,11768.0,10.0,0.0,58,0,0.0,0.0,0.0,0.02,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.21,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.01,1
9499,89700,19,9.0,24.5263,0,34246.0,,,0,0,0.0,0.0,0.0,0.07,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.16,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.38,0.05,0.0,0.04,0
8404,62300,22,7.0,18.0909,0,18653.0,8.0,4.0,0,1,0.0,0.0,0.0,0.13,0.04,0.01,0.02,0.0,0.0,0.0,0.01,0.08,0.06,0.0,0.03,0.13,0.06,0.07,0.0,0.0,0.0,0.0,0.02,0.33,0.01,0.01,0.0,0
8743,43300,7,9.0,17.8571,0,5850.0,,,0,1,0.0,0.0,0.0,0.01,0.06,0.15,0.0,0.0,0.0,0.0,0.06,0.02,0.1,0.0,0.0,0.23,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.08,0
3050,36100,34,,7.7647,0,8513.0,,,0,1,0.0,0.0,0.0,0.06,0.09,0.02,0.01,0.0,0.0,0.0,0.01,0.06,0.06,0.0,0.0,0.23,0.0,0.13,0.0,0.0,0.0,0.0,0.03,0.22,0.08,0.0,0.02,0
11964,29500,41,10.0,1.6098,0,6284.0,10.0,0.0,0,1,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.85,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10745,59100,39,9.7143,17.3846,0,30104.0,,,0,0,0.0,0.0,0.0,0.03,0.05,0.01,0.02,0.0,0.0,0.0,0.02,0.05,0.1,0.0,0.0,0.24,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.09,0
4620,31700,7,9.5,10.2857,0,8896.0,,,0,1,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.24,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.08,0
3631,45900,11,10.0,14.4545,0,19675.0,,,0,1,0.0,0.0,0.0,0.02,0.09,0.02,0.02,0.0,0.0,0.0,0.0,0.05,0.12,0.0,0.0,0.16,0.06,0.05,0.0,0.0,0.01,0.0,0.02,0.31,0.01,0.01,0.04,0
6923,106000,11,9.7143,19.7273,0,31012.0,,,0,0,0.02,0.03,0.0,0.06,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.03,0.07,0.0,0.0,0.15,0.09,0.17,0.0,0.0,0.0,0.0,0.05,0.2,0.03,0.0,0.04,0
1529,28000,15,10.0,6.9333,0,9555.0,,,0,1,0.0,0.0,0.0,0.11,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.0,0.02,0.15,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.38,0.01,0.01,0.0,0
5389,33900,6,10.0,15.0,0,12879.0,,,0,1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.44,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.0,0.0,0
12823,43800,12,8.4,14.3333,0,7301.0,8.0,6.0,0,1,0.0,0.0,0.0,0.19,0.03,0.06,0.16,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.06,0.01,0.05,0.0,0.0,0.0,0.01,0.0,0.06,0.03,0.0,0.06,0
9491,58200,12,10.0,8.5,0,10684.0,10.0,9.0,0,0,0.1,0.03,0.0,0.07,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.01,0.3,0.01,0.24,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0
7651,84100,8,10.0,28.375,0,18688.0,,,0,1,0.0,0.0,0.0,0.05,0.14,0.05,0.0,0.0,0.0,0.0,0.03,0.04,0.19,0.0,0.0,0.25,0.01,0.09,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.0,0.03,1
96,83300,16,9.75,20.5,1,12192.0,10.0,12.0,13,0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.04,0.03,0.0,0.13,0.02,0.04,0.0,0.0,0.0,0.0,0.01,0.36,0.09,0.06,0.11,0
12915,18400,14,8.0,8.4286,0,3865.0,,,0,1,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.07,0.04,0.14,0.05,0.0,0.15,0.0,0.08,0.0,0.0,0.0,0.0,0.03,0.17,0.11,0.01,0.1,1
11546,51200,16,,13.25,0,10132.0,,,0,1,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.04,0.02,0.13,0.0,0.0,0.15,0.01,0.37,0.0,0.0,0.0,0.0,0.01,0.16,0.05,0.0,0.01,1
389,75000,9,8.0,18.5556,0,37813.0,10.0,4.0,34,0,0.0,0.01,0.0,0.04,0.11,0.03,0.01,0.0,0.0,0.0,0.01,0.05,0.08,0.02,0.0,0.23,0.04,0.04,0.0,0.0,0.0,0.0,0.02,0.25,0.02,0.01,0.05,0
9871,50600,13,,10.0769,0,29969.0,,,0,1,0.0,0.0,0.0,0.0,0.03,0.14,0.02,0.0,0.01,0.0,0.04,0.04,0.04,0.0,0.0,0.11,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.27,0.0,0.04,0
11416,129800,9,8.8571,26.8889,0,36961.0,,,0,1,0.0,0.05,0.0,0.02,0.04,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.19,0.05,0.04,0.0,0.0,0.0,0.01,0.0,0.36,0.07,0.01,0.01,1
1587,43900,41,9.0,12.6829,0,9546.0,,,0,1,0.01,0.03,0.0,0.02,0.05,0.0,0.03,0.0,0.0,0.0,0.08,0.04,0.17,0.02,0.0,0.08,0.01,0.18,0.0,0.0,0.0,0.0,0.01,0.09,0.12,0.0,0.07,0
9647,25700,32,7.0,13.5,1,8971.0,,,0,1,0.0,0.0,0.0,0.04,0.06,0.27,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.0,0.0,0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0
10223,123300,10,10.0,23.0,0,57917.0,,,56,1,0.0,0.0,0.0,0.11,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.06,0.17,0.0,0.02,0.12,0.03,0.05,0.0,0.0,0.0,0.02,0.0,0.2,0.07,0.0,0.02,0
4514,75600,35,10.0,18.4857,1,9826.0,,,4,1,0.04,0.01,0.0,0.04,0.08,0.0,0.08,0.0,0.01,0.0,0.0,0.03,0.09,0.03,0.0,0.26,0.01,0.04,0.0,0.0,0.0,0.01,0.0,0.17,0.06,0.01,0.02,0
11053,59000,10,9.25,26.0,0,20730.0,8.0,4.0,35,1,0.0,0.0,0.0,0.1,0.08,0.02,0.0,0.0,0.0,0.0,0.01,0.07,0.15,0.0,0.02,0.22,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.0,0.11,0
13195,59400,7,10.0,18.5714,0,8735.14,,,0,1,0.0,0.01,0.0,0.03,0.08,0.12,0.08,0.0,0.0,0.0,0.02,0.06,0.02,0.0,0.0,0.29,0.01,0.1,0.0,0.0,0.0,0.0,0.01,0.07,0.03,0.02,0.03,1
12137,33800,7,10.0,7.0,0,7775.0,,,0,1,0.12,0.0,0.0,0.0,0.22,0.04,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.04,0.02,0.22,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1
748,75000,32,8.0,24.3438,0,12217.0,,,0,1,0.0,0.0,0.0,0.04,0.08,0.06,0.01,0.0,0.01,0.0,0.01,0.06,0.05,0.0,0.0,0.37,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.01,0.02,0
9661,50100,11,8.4,9.8182,0,20729.0,,,0,1,0.0,0.0,0.0,0.19,0.06,0.06,0.04,0.0,0.0,0.0,0.0,0.05,0.28,0.0,0.0,0.19,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1
7648,48000,8,,11.5,0,18799.0,,,0,0,0.0,0.0,0.0,0.02,0.08,0.01,0.02,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.22,0.03,0.15,0.0,0.0,0.0,0.0,0.0,0.28,0.05,0.0,0.05,1
13171,26600,6,10.0,7.8333,0,7980.0,10.0,0.0,0,1,0.0,0.0,0.0,0.06,0.06,0.23,0.0,0.0,0.0,0.0,0.0,0.04,0.26,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,1
8715,42100,21,10.0,10.2381,1,31706.0,10.0,2.0,0,0,0.0,0.0,0.0,0.05,0.03,0.08,0.03,0.0,0.0,0.0,0.0,0.01,0.11,0.0,0.01,0.17,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.41,0.01,0.01,0.0,0
11753,37500,7,10.0,26.1429,0,18448.0,,,0,0,0.0,0.0,0.0,0.08,0.1,0.06,0.03,0.0,0.02,0.0,0.01,0.17,0.13,0.0,0.01,0.1,0.02,0.08,0.0,0.0,0.0,0.0,0.03,0.11,0.02,0.0,0.05,0
13249,95200,9,9.2,26.8889,0,37329.0,,,0,1,0.24,0.0,0.0,0.01,0.03,0.01,0.0,0.0,0.09,0.0,0.02,0.06,0.07,0.0,0.01,0.24,0.01,0.01,0.0,0.0,0.0,0.01,0.02,0.03,0.12,0.01,0.02,0
8087,48900,6,10.0,13.0,0,9140.0,,,0,1,0.03,0.0,0.0,0.05,0.03,0.01,0.04,0.0,0.0,0.0,0.01,0.0,0.12,0.0,0.01,0.14,0.05,0.03,0.0,0.0,0.0,0.0,0.1,0.36,0.0,0.0,0.03,1
2329,27100,13,8.6,6.3077,1,9682.0,,,0,1,0.0,0.05,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.24,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.35,0.02,0.0,0.04,0
3606,29800,37,10.0,8.5135,1,9340.0,,,80,1,0.05,0.0,0.0,0.03,0.09,0.02,0.01,0.0,0.01,0.0,0.0,0.08,0.1,0.0,0.0,0.14,0.05,0.15,0.0,0.0,0.0,0.0,0.01,0.18,0.06,0.0,0.02,0
7979,57700,10,10.0,13.2,0,21950.0,,,35,1,0.0,0.0,0.0,0.11,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.44,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0
10158,49400,7,,17.4286,0,24627.0,,,88,1,0.0,0.0,0.0,0.02,0.0,0.01,0.04,0.0,0.0,0.0,0.08,0.01,0.16,0.0,0.01,0.43,0.02,0.15,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.0,0.02,1
5523,33000,47,10.0,13.5957,0,11804.0,,,0,0,0.04,0.0,0.0,0.03,0.03,0.02,0.03,0.0,0.0,0.0,0.01,0.04,0.09,0.08,0.0,0.2,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.0,0.06,0
4352,70800,11,9.7778,13.4545,0,23456.0,,,0,1,0.0,0.11,0.0,0.32,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.02,0.09,0.0,0.05,0.05,0.09,0.03,0.0,0.0,0.0,0.01,0.02,0.11,0.0,0.0,0.02,0
8333,34200,11,8.4,12.9091,0,7077.0,6.0,0.0,0,1,0.0,0.0,0.0,0.01,0.01,0.04,0.02,0.0,0.0,0.0,0.04,0.01,0.08,0.0,0.01,0.27,0.06,0.03,0.0,0.0,0.0,0.0,0.01,0.21,0.13,0.0,0.08,0
7180,43600,7,10.0,9.8571,0,11682.0,,,0,1,0.0,0.0,0.0,0.01,0.17,0.03,0.07,0.0,0.01,0.0,0.01,0.0,0.03,0.01,0.0,0.2,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.01,1
8231,41300,13,10.0,10.6923,0,7369.0,,,0,0,0.0,0.05,0.0,0.04,0.05,0.01,0.02,0.0,0.0,0.01,0.01,0.08,0.19,0.02,0.0,0.09,0.01,0.16,0.0,0.0,0.01,0.0,0.01,0.17,0.01,0.0,0.06,1
3925,69000,20,10.0,12.45,0,15496.0,,,0,1,0.01,0.04,0.0,0.06,0.1,0.0,0.05,0.0,0.01,0.0,0.06,0.04,0.05,0.0,0.0,0.26,0.06,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.02,0
9764,33400,6,10.0,10.3333,0,8024.0,10.0,13.0,0,1,0.0,0.0,0.0,0.18,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.0,0.19,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.37,0.03,0.03,0.0,0
5824,84800,10,10.0,24.0,0,27395.0,10.0,7.0,0,1,0.02,0.0,0.0,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.05,0.0,0.0,0.32,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.0,0.0,0
5703,46200,8,10.0,18.625,0,10460.0,10.0,1.0,0,1,0.0,0.01,0.0,0.07,0.03,0.01,0.02,0.0,0.0,0.0,0.03,0.01,0.07,0.0,0.01,0.29,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.35,0.02,0.0,0.05,1
745,117000,22,10.0,25.5,1,54267.0,10.0,1.0,0,1,0.01,0.0,0.0,0.04,0.06,0.01,0.01,0.0,0.01,0.0,0.01,0.11,0.11,0.0,0.0,0.21,0.02,0.11,0.0,0.0,0.0,0.01,0.0,0.2,0.01,0.0,0.08,0
10015,67800,15,,17.2667,0,27489.0,,,0,1,0.0,0.02,0.0,0.05,0.1,0.01,0.0,0.0,0.0,0.0,0.05,0.04,0.14,0.0,0.04,0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.32,0.05,0.0,0.04,0
8144,61200,14,10.0,11.9286,0,18192.0,,,0,1,0.24,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.03,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.35,0.01,0.0,0.06,0
3244,81600,22,10.0,21.0,1,29767.0,10.0,2.0,0,0,0.02,0.0,0.0,0.03,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.06,0.11,0.0,0.0,0.13,0.03,0.04,0.0,0.0,0.0,0.0,0.01,0.46,0.01,0.0,0.02,0
1630,54700,13,8.0,12.6154,0,29823.0,,,0,1,0.0,0.0,0.0,0.07,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.12,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.41,0.01,0.0,0.01,0
8783,62200,12,8.0,17.4167,0,21786.0,,,0,1,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0.0,0.17,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.39,0.02,0.02,0.05,1
7475,186500,40,,25.7,0,100255.0,,,0,1,0.0,0.0,0.0,0.03,0.05,0.19,0.0,0.0,0.0,0.0,0.02,0.05,0.05,0.0,0.0,0.14,0.02,0.06,0.0,0.0,0.0,0.0,0.01,0.21,0.12,0.0,0.03,0
9716,77800,16,10.0,13.25,0,36722.0,10.0,0.0,0,1,0.0,0.01,0.0,0.02,0.03,0.14,0.03,0.0,0.0,0.0,0.05,0.08,0.11,0.03,0.0,0.06,0.04,0.2,0.0,0.0,0.0,0.0,0.01,0.12,0.01,0.0,0.05,0
10806,69500,6,10.0,24.0,0,19795.0,10.0,5.0,0,0,0.0,0.0,0.0,0.01,0.03,0.03,0.05,0.0,0.0,0.0,0.01,0.03,0.21,0.0,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.0,0.05,0
7247,35300,10,9.5,12.8,0,9776.0,10.0,2.0,0,1,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.05,0.02,0.0,0.28,0.03,0.02,0.0,0.0,0.0,0.0,0.01,0.43,0.01,0.0,0.08,0
10485,133300,28,4.0,27.9643,1,34638.0,,,0,1,0.0,0.03,0.0,0.02,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.0,0.16,0.02,0.04,0.0,0.0,0.0,0.0,0.02,0.3,0.06,0.01,0.03,0
12335,35200,8,9.6667,11.375,0,10006.0,10.0,9.0,0,1,0.0,0.01,0.0,0.1,0.09,0.01,0.01,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.21,0.02,0.03,0.0,0.0,0.0,0.0,0.01,0.16,0.03,0.0,0.0,0
6004,53800,20,,18.35,0,13714.0,,,0,1,0.0,0.0,0.0,0.07,0.1,0.02,0.01,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.21,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.19,0.05,0.0,0.0,0
3909,64700,19,10.0,17.3684,0,12109.0,,,0,1,0.0,0.0,0.0,0.01,0.17,0.07,0.01,0.0,0.0,0.0,0.04,0.11,0.11,0.01,0.0,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.13,0.14,0.0,0.03,0
9213,29500,9,8.8571,4.4444,0,8659.0,10.0,0.0,0,1,0.0,0.0,0.0,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.38,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11576,30700,11,9.4,9.6364,0,4736.0,8.0,0.0,0,1,0.0,0.0,0.0,0.03,0.04,0.12,0.02,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.08,0.01,0.02,0.0,0.0,0.01,0.0,0.01,0.55,0.0,0.01,0.01,1
9288,107500,18,10.0,22.8333,1,38420.0,,,0,1,0.0,0.0,0.0,0.04,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.16,0.0,0.01,0.15,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.42,0.02,0.0,0.02,0
3945,95200,55,10.0,15.5636,1,15787.0,,,0,1,0.0,0.0,0.0,0.07,0.13,0.15,0.01,0.0,0.01,0.0,0.01,0.11,0.09,0.0,0.01,0.13,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.01,0.02,0
6869,48300,20,8.8,12.55,0,12817.0,10.0,1.0,0,1,0.0,0.0,0.0,0.04,0.06,0.01,0.01,0.0,0.0,0.0,0.06,0.07,0.2,0.0,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.0,0.02,0
5292,31000,7,10.0,12.7143,0,13293.0,10.0,7.0,0,1,0.0,0.0,0.0,0.04,0.03,0.13,0.02,0.0,0.0,0.0,0.0,0.01,0.11,0.01,0.0,0.07,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.4,0.04,0.0,0.07,0
9496,47700,21,10.0,14.0,0,13732.0,,,0,1,0.0,0.0,0.0,0.01,0.02,0.27,0.0,0.0,0.0,0.0,0.06,0.01,0.09,0.0,0.0,0.11,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.31,0.05,0.0,0.03,0
154,65800,16,10.0,14.8125,0,16821.0,,,0,1,0.0,0.02,0.0,0.03,0.03,0.05,0.06,0.0,0.01,0.0,0.03,0.06,0.06,0.0,0.0,0.23,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.19,0.12,0.0,0.02,0
12459,109400,7,8.0,27.1429,0,20493.0,,,0,1,0.0,0.0,0.0,0.01,0.02,0.02,0.04,0.0,0.0,0.0,0.01,0.03,0.17,0.0,0.01,0.27,0.05,0.13,0.0,0.0,0.0,0.0,0.01,0.19,0.04,0.0,0.01,0
5550,47100,48,,13.8958,1,7801.0,,,0,1,0.0,0.0,0.0,0.04,0.05,0.05,0.01,0.0,0.0,0.0,0.03,0.06,0.12,0.0,0.01,0.23,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0,0.01,0
4281,34500,13,10.0,4.9231,1,14981.0,10.0,0.0,0,1,0.0,0.0,0.0,0.03,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.13,0.13,0.08,0.0,0.0,0.0,0.0,0.02,0.39,0.03,0.0,0.05,0
5976,48500,6,9.3333,19.5,0,14392.0,10.0,12.0,0,1,0.0,0.01,0.0,0.06,0.03,0.02,0.02,0.0,0.0,0.0,0.02,0.05,0.1,0.0,0.01,0.2,0.11,0.07,0.0,0.0,0.01,0.0,0.01,0.21,0.03,0.0,0.05,1
7138,34400,12,,9.5,0,8184.0,,,0,1,0.0,0.02,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.28,0.0,0.0,0.14,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.32,0.1,0.0,0.0,0
5098,96100,9,10.0,28.1111,0,42676.0,,,0,0,0.0,0.0,0.0,0.03,0.21,0.08,0.0,0.0,0.0,0.0,0.01,0.11,0.11,0.0,0.01,0.14,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.21,0.01,0.0,0.01,0
12345,31100,7,9.0,17.2857,0,7105.0,,,0,0,0.0,0.0,0.0,0.03,0.07,0.17,0.0,0.0,0.0,0.0,0.02,0.12,0.07,0.0,0.0,0.17,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.0,0.02,1
5610,63800,9,10.0,18.6667,0,15403.0,10.0,23.0,0,0,0.0,0.01,0.0,0.01,0.09,0.01,0.03,0.0,0.01,0.0,0.01,0.01,0.08,0.01,0.06,0.25,0.03,0.11,0.0,0.0,0.01,0.0,0.01,0.2,0.05,0.0,0.04,0
10434,33900,11,,14.3636,0,8979.0,,,0,1,0.0,0.0,0.0,0.01,0.01,0.03,0.03,0.0,0.0,0.0,0.0,0.06,0.23,0.03,0.0,0.06,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.17,0.22,0.0,0.06,1
10892,24300,8,10.0,2.0,0,7278.0,,,0,1,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.5,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0
6801,54400,7,10.0,11.4286,0,20928.0,10.0,3.0,0,1,0.01,0.06,0.0,0.15,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.29,0.08,0.03,0.0,0.0,0.0,0.0,0.04,0.19,0.0,0.08,0.03,0
313,59600,24,9.75,20.875,0,15410.0,,,0,0,0.0,0.0,0.0,0.05,0.04,0.06,0.02,0.0,0.0,0.0,0.03,0.02,0.1,0.0,0.0,0.17,0.01,0.05,0.0,0.0,0.0,0.0,0.01,0.3,0.05,0.02,0.05,0
10918,43000,6,9.0,15.5,0,8771.0,10.0,0.0,0,1,0.12,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.16,0.0,0.0,0.15,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.27,0.12,0.0,0.02,1
1695,77300,6,10.0,27.6667,0,9403.0,,,0,0,0.0,0.03,0.0,0.03,0.02,0.17,0.07,0.0,0.0,0.0,0.01,0.01,0.11,0.01,0.02,0.13,0.01,0.05,0.0,0.0,0.0,0.0,0.01,0.2,0.08,0.01,0.02,0
11871,27500,8,9.0,12.5,0,11515.0,,,0,1,0.0,0.02,0.0,0.06,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.01,0.05,0.03,0.0,0.15,0.01,0.12,0.0,0.0,0.0,0.0,0.04,0.36,0.04,0.0,0.02,0
10424,27100,8,9.75,10.875,0,7737.0,10.0,19.0,0,1,0.0,0.09,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.13,0.0,0.0,0.2,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.37,0.01,0.0,0.0,0
6999,43400,9,10.0,14.0,0,23030.0,,,0,1,0.0,0.01,0.0,0.02,0.06,0.08,0.01,0.0,0.0,0.0,0.03,0.06,0.16,0.0,0.0,0.24,0.06,0.03,0.0,0.0,0.0,0.0,0.01,0.18,0.06,0.0,0.0,0
5535,35900,20,10.0,15.1,0,10885.0,,,0,1,0.0,0.0,0.0,0.07,0.04,0.06,0.02,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.0,0.17,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.38,0.01,0.0,0.08,0
9106,34200,11,10.0,10.6364,0,9452.0,10.0,2.0,0,1,0.0,0.0,0.0,0.07,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.03,0.0,0.03,0.29,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.01,0.01,0
5431,39100,27,,19.7037,0,11300.0,,,0,1,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.0,0.0,0.29,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.29,0.15,0.0,0.0,0
1313,37500,8,,5.25,0,14016.0,,,0,1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0
11951,92200,12,9.0,27.9167,0,27053.0,,,0,0,0.0,0.0,0.0,0.06,0.04,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.0,0.25,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.33,0.02,0.0,0.07,0
7834,52700,22,10.0,14.1818,0,12570.0,10.0,0.0,0,1,0.0,0.0,0.0,0.08,0.02,0.01,0.0,0.0,0.0,0.0,0.04,0.04,0.1,0.0,0.0,0.14,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.34,0.06,0.0,0.02,0
11275,47300,10,10.0,15.9,0,15112.0,,,0,0,0.0,0.0,0.0,0.03,0.06,0.14,0.06,0.0,0.0,0.0,0.01,0.04,0.16,0.0,0.02,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.33,0.02,0.01,0.03,0
7015,101100,13,,20.6154,1,32355.0,,,0,0,0.0,0.0,0.0,0.01,0.05,0.01,0.01,0.0,0.0,0.0,0.01,0.05,0.08,0.0,0.0,0.21,0.07,0.0,0.0,0.0,0.0,0.03,0.06,0.35,0.01,0.0,0.04,0
