client_id,average_check,number_orders,average_score,items_per_order,is_friend,last_check,last_score,last_scored_after_order_days,last_late_by_minutes,is_last_order_fullfilled,items_share_category_1,items_share_category_2,items_share_category_3,items_share_category_4,items_share_category_5,items_share_category_6,items_share_category_7,items_share_category_8,items_share_category_9,items_share_category_10,items_share_category_11,items_share_category_12,items_share_category_13,items_share_category_14,items_share_category_15,items_share_category_16,items_share_category_17,items_share_category_18,items_share_category_19,items_share_category_20,items_share_category_21,items_share_category_22,items_share_category_23,items_share_category_24,items_share_category_25,items_share_category_26,items_share_category_27
2036,60200,14,,16.8571,0,1390.0,,,0,1,0.08,0.0,0.0,0.03,0.03,0.1,0.01,0.0,0.0,0.0,0.03,0.02,0.07,0.01,0.01,0.19,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.01,0.06
3070,97400,17,9.1667,33.4706,1,8816.0,10.0,3.0,0,0,0.01,0.0,0.0,0.04,0.01,0.01,0.05,0.0,0.0,0.0,0.12,0.02,0.18,0.0,0.01,0.19,0.02,0.07,0.0,0.0,0.0,0.0,0.04,0.19,0.02,0.0,0.04
13242,27900,7,,6.5714,0,11672.0,,,0,1,0.0,0.0,0.0,0.11,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.02,0.07,0.0
11468,65200,9,10.0,21.4444,0,23603.0,,,0,1,0.0,0.0,0.0,0.06,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.08,0.0,0.03,0.1,0.04,0.07,0.0,0.0,0.01,0.0,0.0,0.44,0.03,0.01,0.05
11015,82600,8,9.5,20.375,0,45347.0,,,0,1,0.0,0.0,0.0,0.14,0.02,0.03,0.01,0.0,0.0,0.0,0.02,0.02,0.27,0.01,0.0,0.2,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.04
13184,31700,9,9.0,11.0,0,7539.0,8.0,1.0,0,1,0.0,0.02,0.0,0.01,0.08,0.0,0.03,0.0,0.0,0.0,0.04,0.08,0.17,0.03,0.01,0.05,0.02,0.11,0.0,0.0,0.0,0.0,0.02,0.22,0.06,0.0,0.04
13456,66600,6,10.0,20.0,0,16442.0,10.0,0.0,0,0,0.0,0.08,0.0,0.01,0.01,0.04,0.06,0.0,0.0,0.0,0.03,0.13,0.06,0.0,0.0,0.21,0.03,0.04,0.0,0.0,0.0,0.0,0.02,0.23,0.03,0.0,0.04
5719,33100,8,10.0,14.75,0,6359.0,10.0,0.0,109,1,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.21,0.0,0.07,0.31,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.25,0.01,0.0,0.02
1896,39800,11,10.0,7.8182,0,10649.0,10.0,12.0,0,1,0.0,0.0,0.0,0.02,0.13,0.1,0.01,0.0,0.0,0.0,0.01,0.16,0.05,0.0,0.0,0.13,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.17,0.15,0.0,0.02
295,130100,28,10.0,29.75,1,12703.0,10.0,1.0,0,1,0.01,0.0,0.0,0.04,0.1,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.18,0.03,0.03,0.0,0.0,0.0,0.0,0.01,0.39,0.03,0.01,0.04
3208,36700,28,9.375,8.6429,0,2701.0,10.0,4.0,0,1,0.0,0.0,0.0,0.05,0.09,0.02,0.04,0.0,0.0,0.0,0.05,0.05,0.09,0.0,0.01,0.14,0.02,0.22,0.0,0.0,0.0,0.0,0.02,0.2,0.0,0.0,0.01
4738,73500,9,,20.3333,0,7920.0,,,0,1,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.15,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.56,0.01,0.01,0.0
12267,45900,32,10.0,17.5938,0,9967.0,10.0,5.0,31,0,0.04,0.0,0.0,0.04,0.01,0.08,0.03,0.01,0.01,0.0,0.02,0.02,0.07,0.0,0.01,0.23,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.01,0.1
5092,44100,31,9.9355,16.0,0,10233.0,10.0,5.0,0,1,0.04,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.28,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.0,0.05
13370,28800,6,10.0,8.0,0,6991.0,,,0,1,0.0,0.0,0.0,0.02,0.06,0.13,0.0,0.0,0.0,0.0,0.04,0.06,0.15,0.0,0.0,0.1,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.23,0.0,0.02
1637,65700,29,9.5,15.9655,1,24007.0,10.0,94.0,0,0,0.0,0.01,0.0,0.03,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.0,0.0,0.27,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.0,0.0
8720,74500,8,10.0,12.75,0,35757.0,,,0,0,0.0,0.01,0.0,0.07,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.24,0.0,0.0,0.09,0.01,0.25,0.0,0.0,0.0,0.0,0.01,0.14,0.1,0.0,0.01
8299,100500,6,10.0,29.0,0,25421.0,,,0,0,0.0,0.02,0.0,0.1,0.02,0.16,0.0,0.0,0.01,0.0,0.01,0.02,0.31,0.0,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
3061,71000,15,8.8333,18.5333,0,12112.0,,,0,1,0.0,0.0,0.0,0.04,0.05,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.26,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.5,0.01,0.02,0.0
7124,57700,15,10.0,16.2667,0,8360.0,,,0,0,0.0,0.0,0.0,0.08,0.01,0.02,0.05,0.0,0.0,0.0,0.06,0.01,0.1,0.0,0.01,0.2,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.33,0.04,0.0,0.02
9308,38200,65,7.6923,11.2154,1,7007.0,,,0,1,0.0,0.0,0.0,0.05,0.07,0.31,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.12,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
10644,38400,7,9.2,10.5714,0,12398.0,,,0,0,0.0,0.0,0.0,0.24,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.26,0.01,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0
10354,69200,8,8.0,30.125,0,6595.0,,,0,1,0.0,0.0,0.0,0.07,0.09,0.02,0.02,0.0,0.0,0.0,0.02,0.05,0.11,0.0,0.0,0.24,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.18,0.05,0.0,0.06
5611,54400,7,10.0,9.7143,0,9076.0,,,35,1,0.0,0.0,0.0,0.03,0.09,0.04,0.12,0.0,0.0,0.0,0.1,0.03,0.01,0.0,0.0,0.19,0.22,0.04,0.0,0.0,0.01,0.0,0.0,0.06,0.03,0.0,0.01
12454,29900,15,10.0,8.9333,0,10847.0,10.0,1.0,0,1,0.0,0.02,0.0,0.07,0.07,0.01,0.0,0.0,0.01,0.0,0.01,0.04,0.12,0.0,0.0,0.16,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.01
7471,57600,13,5.0,14.2308,0,5805.0,,,0,1,0.13,0.1,0.0,0.03,0.07,0.01,0.06,0.0,0.0,0.0,0.01,0.0,0.13,0.01,0.02,0.11,0.02,0.11,0.0,0.0,0.0,0.01,0.0,0.15,0.0,0.0,0.03
10539,79500,39,8.6667,13.7692,1,23738.0,,,0,1,0.0,0.0,0.0,0.05,0.04,0.0,0.08,0.0,0.0,0.0,0.01,0.04,0.09,0.0,0.0,0.24,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.01,0.01
7350,61900,14,8.0,19.2143,0,19233.0,,,0,1,0.0,0.0,0.0,0.09,0.09,0.1,0.02,0.0,0.0,0.0,0.01,0.1,0.06,0.0,0.03,0.1,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.32,0.02,0.0,0.0
4718,54400,12,10.0,11.9167,0,21986.0,,,0,0,0.0,0.02,0.0,0.05,0.03,0.01,0.06,0.01,0.01,0.0,0.03,0.01,0.05,0.0,0.01,0.14,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.37,0.01,0.02,0.03
5318,47800,16,10.0,12.3125,0,14220.0,10.0,4.0,0,1,0.0,0.01,0.0,0.02,0.07,0.03,0.03,0.0,0.01,0.0,0.01,0.08,0.09,0.0,0.05,0.06,0.02,0.08,0.0,0.0,0.0,0.0,0.01,0.38,0.06,0.01,0.01
10701,21500,17,,2.0,0,6032.0,,,0,1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.38,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
633,55200,11,10.0,29.5455,0,19224.0,,,0,1,0.0,0.0,0.0,0.04,0.03,0.05,0.02,0.0,0.0,0.0,0.02,0.01,0.1,0.0,0.01,0.31,0.06,0.02,0.0,0.0,0.0,0.0,0.01,0.26,0.04,0.0,0.02
12176,98400,7,9.0,31.1429,0,58139.0,,,0,0,0.01,0.0,0.0,0.07,0.02,0.01,0.04,0.0,0.0,0.0,0.04,0.03,0.14,0.01,0.0,0.15,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.23,0.09,0.0,0.02
3969,43500,10,7.5556,11.3,0,7838.0,8.0,4.0,0,1,0.0,0.04,0.0,0.04,0.05,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.04,0.12,0.17,0.03,0.0,0.0,0.0,0.0,0.07,0.32,0.04,0.0,0.04
7809,78300,7,6.6667,21.8571,0,16468.0,,,0,1,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.23,0.0,0.0,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.01,0.19,0.05,0.0,0.01
10404,82000,42,9.7037,18.4048,1,19221.0,10.0,5.0,0,1,0.0,0.0,0.0,0.05,0.1,0.02,0.02,0.0,0.0,0.0,0.03,0.06,0.07,0.0,0.0,0.32,0.03,0.06,0.0,0.0,0.0,0.0,0.01,0.11,0.1,0.01,0.02
10449,57300,13,10.0,15.4615,0,18507.0,10.0,1.0,0,1,0.05,0.01,0.0,0.05,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.08,0.11,0.0,0.0,0.06,0.04,0.14,0.0,0.0,0.0,0.0,0.01,0.3,0.05,0.0,0.02
4309,116000,18,10.0,19.6111,0,18337.0,10.0,0.0,0,1,0.0,0.01,0.0,0.09,0.06,0.01,0.02,0.0,0.0,0.0,0.01,0.1,0.13,0.01,0.0,0.22,0.05,0.04,0.0,0.0,0.0,0.01,0.01,0.16,0.05,0.0,0.03
4524,52700,29,10.0,12.3448,0,14045.0,,,0,1,0.1,0.02,0.0,0.01,0.04,0.01,0.06,0.0,0.0,0.0,0.04,0.06,0.08,0.04,0.0,0.08,0.02,0.16,0.0,0.0,0.0,0.0,0.01,0.19,0.02,0.0,0.03
9073,40200,13,10.0,7.4615,0,16190.0,,,0,1,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.0,0.0,0.41,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.04
12113,48600,7,8.6667,18.7143,0,23735.0,,,0,0,0.0,0.0,0.0,0.05,0.09,0.08,0.01,0.0,0.0,0.0,0.07,0.08,0.03,0.0,0.0,0.22,0.01,0.1,0.0,0.0,0.0,0.0,0.03,0.15,0.08,0.0,0.01
1475,115800,29,10.0,30.7931,0,42879.0,10.0,6.0,0,1,0.12,0.0,0.0,0.04,0.06,0.01,0.01,0.0,0.0,0.0,0.04,0.07,0.07,0.01,0.0,0.18,0.05,0.04,0.0,0.0,0.0,0.0,0.01,0.24,0.03,0.0,0.04
2726,54400,14,9.0,16.4286,0,24312.0,6.0,0.0,0,1,0.0,0.0,0.0,0.01,0.03,0.01,0.03,0.0,0.0,0.0,0.02,0.0,0.1,0.0,0.05,0.23,0.04,0.03,0.0,0.0,0.0,0.0,0.01,0.37,0.03,0.01,0.03
8529,85900,22,,14.3636,0,35150.0,,,0,1,0.0,0.09,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.51,0.0,0.0,0.01
7559,30000,10,,6.7,0,7029.0,,,0,1,0.0,0.03,0.0,0.01,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0.0,0.12,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.31,0.03,0.0,0.12
4169,84000,16,8.0,19.0625,0,22536.0,8.0,1.0,0,0,0.0,0.0,0.0,0.11,0.06,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.09,0.0,0.01,0.28,0.11,0.04,0.0,0.0,0.0,0.02,0.01,0.08,0.13,0.0,0.03
6525,66100,12,,13.6667,0,26599.0,,,0,1,0.04,0.0,0.0,0.09,0.04,0.02,0.01,0.0,0.01,0.0,0.06,0.07,0.04,0.02,0.02,0.12,0.1,0.03,0.0,0.0,0.0,0.0,0.04,0.21,0.07,0.0,0.02
8970,92200,17,8.0,19.4118,1,25952.0,,,0,1,0.0,0.02,0.0,0.04,0.09,0.07,0.02,0.0,0.0,0.0,0.01,0.08,0.2,0.0,0.0,0.18,0.08,0.03,0.0,0.0,0.0,0.0,0.03,0.15,0.02,0.0,0.0
4919,47800,12,10.0,13.5,0,12465.0,,,0,1,0.0,0.0,0.0,0.02,0.06,0.01,0.02,0.0,0.0,0.0,0.04,0.1,0.09,0.03,0.0,0.27,0.02,0.04,0.0,0.0,0.0,0.0,0.01,0.22,0.03,0.0,0.04
1101,117800,21,9.8095,29.5238,0,17858.0,10.0,1.0,0,0,0.0,0.03,0.0,0.02,0.03,0.01,0.03,0.0,0.0,0.0,0.04,0.01,0.13,0.02,0.0,0.14,0.06,0.07,0.0,0.0,0.0,0.0,0.01,0.18,0.08,0.02,0.12
3685,59300,37,2.0,13.1081,1,5777.0,,,0,1,0.0,0.0,0.0,0.06,0.07,0.02,0.06,0.0,0.01,0.0,0.02,0.06,0.11,0.0,0.02,0.2,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.0,0.02
13251,71100,8,9.6667,18.375,0,28271.0,10.0,4.0,0,1,0.0,0.0,0.0,0.06,0.07,0.01,0.12,0.0,0.0,0.0,0.0,0.03,0.16,0.0,0.0,0.13,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.01
8356,66700,28,9.8571,22.9286,1,15811.0,,,0,1,0.0,0.0,0.0,0.03,0.04,0.01,0.02,0.0,0.0,0.0,0.03,0.03,0.09,0.0,0.0,0.28,0.02,0.09,0.0,0.0,0.0,0.0,0.01,0.27,0.03,0.0,0.03
4280,42600,11,,15.3636,0,13453.0,,,0,0,0.0,0.0,0.0,0.04,0.07,0.03,0.04,0.0,0.0,0.0,0.0,0.05,0.08,0.0,0.04,0.3,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.13,0.01,0.02
10173,30100,6,10.0,12.3333,0,7162.0,,,0,1,0.0,0.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.23,0.0,0.03,0.07,0.0,0.04,0.0,0.0,0.01,0.04,0.0,0.32,0.04,0.0,0.01
4018,57800,39,7.0,14.1026,1,15589.0,,,60,0,0.0,0.0,0.0,0.05,0.06,0.05,0.01,0.0,0.01,0.0,0.01,0.07,0.05,0.02,0.0,0.16,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.29,0.07,0.05,0.05
8953,167400,9,,36.5556,0,75260.0,,,0,0,0.0,0.0,0.0,0.01,0.02,0.01,0.08,0.0,0.0,0.0,0.03,0.01,0.09,0.0,0.04,0.26,0.08,0.03,0.0,0.0,0.0,0.0,0.05,0.2,0.04,0.04,0.02
10343,38700,10,10.0,16.3,0,12004.0,,,23,1,0.0,0.0,0.0,0.02,0.0,0.09,0.01,0.0,0.0,0.0,0.02,0.05,0.09,0.0,0.0,0.12,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.37,0.07,0.0,0.1
4024,50400,146,9.0,12.8014,1,15813.0,,,0,1,0.0,0.0,0.0,0.03,0.06,0.04,0.06,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.02,0.16,0.02,0.07,0.0,0.0,0.0,0.0,0.01,0.26,0.08,0.01,0.05
12475,39800,9,10.0,13.1111,1,12925.0,10.0,0.0,0,1,0.06,0.0,0.0,0.05,0.03,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.22,0.06,0.19,0.0,0.0,0.0,0.0,0.01,0.28,0.02,0.0,0.03
9463,75200,30,10.0,10.7667,0,16730.0,,,0,1,0.0,0.02,0.0,0.02,0.13,0.01,0.21,0.0,0.0,0.0,0.0,0.17,0.1,0.0,0.0,0.11,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.01,0.0
10846,118000,8,10.0,18.375,0,35443.0,,,0,1,0.0,0.01,0.0,0.05,0.07,0.04,0.04,0.0,0.01,0.0,0.1,0.02,0.08,0.0,0.0,0.16,0.05,0.1,0.0,0.0,0.0,0.0,0.01,0.2,0.03,0.0,0.04
858,98300,6,10.0,20.8333,0,52130.0,10.0,10.0,22,1,0.0,0.0,0.0,0.01,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.0,0.05,0.22,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.23,0.01,0.02,0.02
3421,23200,10,,12.3,0,6942.0,,,0,1,0.0,0.0,0.0,0.03,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.07,0.22,0.0,0.02,0.11,0.03,0.03,0.0,0.0,0.0,0.01,0.01,0.28,0.09,0.0,0.06
10599,25000,7,,7.2857,0,4904.0,,,0,1,0.02,0.0,0.0,0.04,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.27,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.24,0.1,0.0,0.12
5987,50800,35,10.0,12.1714,0,10000.0,,,0,0,0.0,0.0,0.0,0.09,0.06,0.11,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.0,0.0,0.29,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.22,0.01,0.0,0.05
3326,32600,10,10.0,11.6,0,7903.0,,,0,1,0.27,0.01,0.0,0.03,0.02,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.07,0.02,0.0,0.09,0.01,0.03,0.0,0.0,0.0,0.01,0.01,0.38,0.0,0.0,0.02
9042,45400,28,,8.6786,0,8916.0,,,0,1,0.01,0.0,0.0,0.03,0.24,0.11,0.02,0.0,0.0,0.0,0.02,0.2,0.05,0.0,0.0,0.08,0.02,0.03,0.0,0.0,0.0,0.0,0.01,0.12,0.04,0.0,0.02
7871,25000,21,9.0,5.381,0,3885.0,10.0,8.0,0,1,0.0,0.0,0.0,0.05,0.09,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.06
10068,36400,13,10.0,5.4615,0,11250.0,10.0,2.0,0,1,0.0,0.0,0.0,0.0,0.17,0.04,0.07,0.0,0.0,0.0,0.01,0.08,0.23,0.0,0.0,0.01,0.06,0.07,0.0,0.0,0.0,0.0,0.01,0.23,0.0,0.0,0.01
50,70600,19,10.0,11.2632,0,23961.0,,,0,1,0.06,0.05,0.0,0.08,0.06,0.03,0.08,0.0,0.0,0.0,0.03,0.02,0.08,0.01,0.04,0.1,0.04,0.12,0.0,0.0,0.0,0.0,0.02,0.06,0.02,0.07,0.03
1629,126100,26,9.5,26.9615,0,48826.0,,,0,1,0.02,0.0,0.0,0.02,0.17,0.01,0.0,0.0,0.0,0.0,0.03,0.11,0.06,0.0,0.0,0.18,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.0,0.05
3329,43800,30,8.0,10.5,0,7390.0,8.0,4.0,0,1,0.0,0.0,0.0,0.11,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.01,0.01,0.28,0.03,0.02,0.0
4319,56900,26,9.619,14.4231,0,39052.0,10.0,8.0,0,1,0.0,0.0,0.0,0.03,0.04,0.05,0.01,0.0,0.01,0.0,0.0,0.05,0.06,0.01,0.0,0.19,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.36,0.12,0.0,0.02
10637,63800,10,6.0,17.5,0,11865.0,,,0,1,0.0,0.0,0.0,0.03,0.07,0.05,0.05,0.0,0.0,0.0,0.01,0.05,0.09,0.0,0.01,0.13,0.01,0.05,0.0,0.0,0.0,0.01,0.0,0.38,0.02,0.0,0.05
2863,61000,30,7.25,13.6333,0,27357.0,10.0,9.0,0,1,0.0,0.01,0.0,0.05,0.04,0.01,0.04,0.0,0.0,0.0,0.03,0.05,0.23,0.0,0.01,0.19,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.23,0.02,0.01,0.03
9687,39600,8,8.8,15.125,0,13447.0,8.0,5.0,0,1,0.0,0.0,0.0,0.14,0.11,0.01,0.02,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.27,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.0,0.01
9397,30800,6,8.6667,7.1667,0,7600.0,10.0,8.0,0,1,0.0,0.0,0.0,0.05,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.35,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.3,0.05,0.0,0.0
5554,60900,71,9.8788,12.5493,1,11043.0,10.0,2.0,37,1,0.0,0.02,0.0,0.04,0.03,0.01,0.05,0.0,0.0,0.0,0.01,0.05,0.08,0.0,0.01,0.22,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.23,0.12,0.01,0.05
12951,40100,9,10.0,7.7778,0,14668.0,10.0,6.0,0,1,0.0,0.11,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.04,0.0,0.0,0.13,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.36,0.01,0.0,0.16
6602,53300,34,9.8667,12.1471,1,25365.0,,,0,1,0.04,0.0,0.0,0.04,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.01,0.19,0.08,0.11,0.0,0.0,0.0,0.0,0.02,0.29,0.05,0.01,0.03
12126,22900,6,10.0,5.0,0,7692.0,10.0,7.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0.0,0.0,0.23,0.07,0.03,0.0,0.0,0.0,0.0,0.07,0.2,0.0,0.0,0.03
7252,65800,11,8.75,20.7273,0,31620.0,8.0,0.0,0,0,0.0,0.0,0.0,0.09,0.0,0.31,0.05,0.0,0.0,0.0,0.0,0.02,0.11,0.0,0.0,0.13,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.14,0.06,0.0,0.03
10684,55700,11,9.3333,19.1818,0,21610.0,,,0,1,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.09,0.0,0.01,0.14,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.31,0.01,0.0,0.04
12365,89300,10,,25.5,0,34696.0,,,20,1,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.01,0.0,0.0,0.02,0.07,0.0,0.0,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.55,0.09,0.01,0.0
5742,31900,36,10.0,13.2222,1,6820.0,,,0,1,0.0,0.0,0.0,0.03,0.02,0.01,0.04,0.0,0.0,0.0,0.02,0.01,0.05,0.0,0.0,0.16,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.07
1906,64100,16,,13.875,0,7054.0,,,0,1,0.0,0.0,0.0,0.05,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.13,0.09,0.0,0.0,0.09,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.32,0.06,0.0,0.02
2296,41800,13,10.0,7.1538,0,4857.0,,,0,1,0.06,0.0,0.0,0.0,0.18,0.3,0.03,0.0,0.0,0.0,0.01,0.14,0.06,0.0,0.01,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
5920,43700,6,10.0,20.0,0,12189.0,10.0,1.0,0,1,0.0,0.05,0.0,0.08,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.03,0.13,0.0,0.0,0.22,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.29,0.05,0.0,0.08
11501,72100,11,9.5,14.6364,0,11552.0,,,0,1,0.0,0.02,0.0,0.01,0.02,0.04,0.02,0.0,0.01,0.0,0.04,0.04,0.06,0.01,0.0,0.11,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.43,0.02,0.01,0.02
6415,92200,12,10.0,21.8333,1,12362.0,10.0,5.0,33,1,0.0,0.0,0.0,0.04,0.11,0.02,0.0,0.0,0.0,0.0,0.01,0.05,0.16,0.0,0.0,0.24,0.09,0.04,0.0,0.0,0.0,0.0,0.01,0.18,0.0,0.03,0.02
2090,161500,16,7.3333,33.5,0,61516.0,10.0,0.0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.01,0.03,0.02,0.08,0.02,0.03,0.06,0.11,0.06,0.0,0.0,0.0,0.01,0.04,0.35,0.07,0.02,0.06
4212,39700,7,,13.5714,0,7350.0,,,0,1,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.06,0.04,0.0,0.0,0.25,0.01,0.06,0.0,0.0,0.01,0.0,0.02,0.31,0.05,0.04,0.07
10387,26000,7,9.0,13.7143,0,7754.0,10.0,6.0,0,1,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.09,0.27,0.04,0.05,0.0,0.0,0.01,0.0,0.0,0.3,0.04,0.0,0.02
8729,68600,17,9.7143,14.5294,0,24943.0,,,0,1,0.0,0.01,0.0,0.06,0.04,0.02,0.06,0.0,0.0,0.0,0.03,0.11,0.1,0.0,0.0,0.1,0.03,0.08,0.0,0.0,0.0,0.0,0.02,0.27,0.01,0.0,0.05
7264,36300,27,9.8261,12.963,0,7953.0,10.0,8.0,0,1,0.09,0.0,0.0,0.03,0.06,0.01,0.01,0.0,0.0,0.0,0.04,0.03,0.11,0.0,0.0,0.35,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.12,0.05,0.0,0.06
12894,29300,6,8.0,8.6667,0,7490.0,8.0,2.0,11,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0
3314,28000,7,9.0,6.7143,0,7149.0,,,0,1,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.28,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.13
